ORF	Counts	Sample
YDL010W	605	SK7
YDL012C	2230	SK7
YDL013W	766	SK7
YDL014W	3698	SK7
YDL015C	5513	SK7
YDL017W	541	SK7
YDL018C	1386	SK7
YDL019C	2659	SK7
YDL020C	7762	SK7
YDL021W	3058	SK7
YDL022C-A	14	SK7
YDL022W	20328	SK7
YDL024C	595	SK7
YDL025C	3197	SK7
YDL027C	2502	SK7
YDL028C	939	SK7
YDL029W	7790	SK7
YDL030W	602	SK7
YDL031W	618	SK7
YDL033C	503	SK7
YDL035C	2555	SK7
YDL036C	622	SK7
YDL037C	82	SK7
YDL039C	393	SK7
YDL040C	3325	SK7
YDL042C	630	SK7
YDL043C	689	SK7
YDL044C	637	SK7
YDL045C	1376	SK7
YDL045W-A	2248	SK7
YDL046W	7667	SK7
YDL047W	2223	SK7
YDL048C	1863	SK7
YDL049C	264	SK7
YDL051W	1617	SK7
YDL052C	3780	SK7
YDL053C	3504	SK7
YDL054C	1015	SK7
YDL055C	25691	SK7
YDL056W	1030	SK7
YDL057W	548	SK7
YDL058W	2002	SK7
YDL059C	533	SK7
YDL060W	477	SK7
YDL061C	2557	SK7
YDL063C	190	SK7
YDL064W	1438	SK7
YDL065C	1666	SK7
YDL066W	5513	SK7
YDL067C	1888	SK7
YDL069C	483	SK7
YDL070W	5907	SK7
YDL072C	10718	SK7
YDL073W	1160	SK7
YDL074C	1796	SK7
YDL075W	6157	SK7
YDL076C	1014	SK7
YDL077C	1142	SK7
YDL078C	3092	SK7
YDL079C	557	SK7
YDL080C	613	SK7
YDL081C	8133	SK7
YDL082W	5232	SK7
YDL083C	5347	SK7
YDL084W	10954	SK7
YDL085C-A	753	SK7
YDL085W	870	SK7
YDL086W	4946	SK7
YDL087C	263	SK7
YDL088C	1940	SK7
YDL089W	1421	SK7
YDL090C	1198	SK7
YDL091C	1311	SK7
YDL092W	1773	SK7
YDL093W	1032	SK7
YDL095W	4272	SK7
YDL097C	13035	SK7
YDL098C	610	SK7
YDL099W	3026	SK7
YDL100C	13041	SK7
YDL101C	1363	SK7
YDL102W	758	SK7
YDL103C	2366	SK7
YDL104C	294	SK7
YDL105W	368	SK7
YDL106C	1750	SK7
YDL107W	957	SK7
YDL108W	843	SK7
YDL109C	473	SK7
YDL110C	6532	SK7
YDL111C	2240	SK7
YDL112W	593	SK7
YDL113C	1400	SK7
YDL114W	114	SK7
YDL115C	1168	SK7
YDL116W	1453	SK7
YDL117W	1747	SK7
YDL119C	1006	SK7
YDL120W	1280	SK7
YDL121C	488	SK7
YDL122W	2146	SK7
YDL123W	1862	SK7
YDL124W	35607	SK7
YDL125C	6272	SK7
YDL126C	23384	SK7
YDL127W	1135	SK7
YDL128W	4833	SK7
YDL129W	390	SK7
YDL130W	7110	SK7
YDL130W-A	7824	SK7
YDL131W	2947	SK7
YDL132W	4191	SK7
YDL133C-A	6367	SK7
YDL133W	1026	SK7
YDL134C	4066	SK7
YDL135C	1998	SK7
YDL136W	2959	SK7
YDL137W	8648	SK7
YDL138W	1092	SK7
YDL139C	561	SK7
YDL140C	6783	SK7
YDL141W	1940	SK7
YDL142C	999	SK7
YDL143W	6610	SK7
YDL144C	1510	SK7
YDL145C	3740	SK7
YDL146W	2041	SK7
YDL147W	9215	SK7
YDL148C	503	SK7
YDL149W	1212	SK7
YDL150W	852	SK7
YDL153C	290	SK7
YDL154W	321	SK7
YDL155W	1420	SK7
YDL156W	233	SK7
YDL157C	1344	SK7
YDL159W	862	SK7
YDL159W-A	19	SK7
YDL160C	2770	SK7
YDL160C-A	391	SK7
YDL161W	2100	SK7
YDL164C	593	SK7
YDL165W	1064	SK7
YDL166C	857	SK7
YDL167C	539	SK7
YDL168W	3501	SK7
YDL169C	867	SK7
YDL170W	1204	SK7
YDL171C	1384	SK7
YDL173W	3505	SK7
YDL174C	3199	SK7
YDL175C	732	SK7
YDL176W	907	SK7
YDL177C	616	SK7
YDL178W	1729	SK7
YDL179W	1167	SK7
YDL180W	1230	SK7
YDL181W	3145	SK7
YDL182W	5528	SK7
YDL183C	494	SK7
YDL184C	12498	SK7
YDL185W	12417	SK7
YDL186W	249	SK7
YDL188C	2393	SK7
YDL189W	1326	SK7
YDL190C	2713	SK7
YDL191W	6406	SK7
YDL192W	11006	SK7
YDL193W	3637	SK7
YDL194W	412	SK7
YDL195W	7788	SK7
YDL197C	2312	SK7
YDL198C	898	SK7
YDL199C	940	SK7
YDL200C	695	SK7
YDL201W	595	SK7
YDL202W	1241	SK7
YDL203C	787	SK7
YDL204W	16736	SK7
YDL205C	653	SK7
YDL206W	892	SK7
YDL207W	1253	SK7
YDL208W	1543	SK7
YDL209C	264	SK7
YDL210W	311	SK7
YDL211C	165	SK7
YDL212W	2012	SK7
YDL213C	643	SK7
YDL214C	372	SK7
YDL215C	2652	SK7
YDL216C	494	SK7
YDL217C	587	SK7
YDL218W	310	SK7
YDL219W	882	SK7
YDL220C	480	SK7
YDL222C	10864	SK7
YDL223C	6289	SK7
YDL224C	2490	SK7
YDL225W	1576	SK7
YDL226C	2566	SK7
YDL227C	115	SK7
YDL229W	6350	SK7
YDL230W	1171	SK7
YDL231C	934	SK7
YDL232W	1739	SK7
YDL233W	1298	SK7
YDL234C	1692	SK7
YDL235C	2632	SK7
YDL236W	2329	SK7
YDL237W	3399	SK7
YDL238C	746	SK7
YDL239C	817	SK7
YDL240W	400	SK7
YDL241W	237	SK7
YDL242W	86	SK7
YDL243C	454	SK7
YDL244W	158	SK7
YDL245C	88	SK7
YDL246C	29	SK7
YDL247W	9	SK7
YDL248W	429	SK7
YDR001C	16067	SK7
YDR002W	10175	SK7
YDR003W	1479	SK7
YDR003W-A	283	SK7
YDR004W	1161	SK7
YDR005C	1322	SK7
YDR006C	2807	SK7
YDR007W	2582	SK7
YDR009W	390	SK7
YDR010C	94	SK7
YDR011W	11148	SK7
YDR012W	5125	SK7
YDR013W	608	SK7
YDR014W	459	SK7
YDR014W-A	236	SK7
YDR016C	761	SK7
YDR017C	1230	SK7
YDR018C	537	SK7
YDR019C	5561	SK7
YDR020C	295	SK7
YDR021W	175	SK7
YDR022C	1098	SK7
YDR023W	4137	SK7
YDR025W	6024	SK7
YDR026C	1249	SK7
YDR027C	1312	SK7
YDR028C	4049	SK7
YDR029W	133	SK7
YDR030C	366	SK7
YDR031W	1350	SK7
YDR032C	12202	SK7
YDR033W	34760	SK7
YDR034C	1522	SK7
YDR034C-A	14	SK7
YDR034C-C	0	SK7
YDR034C-D	519	SK7
YDR034W-B	1179	SK7
YDR035W	2965	SK7
YDR036C	2273	SK7
YDR037W	4756	SK7
YDR038C	247	SK7
YDR039C	2	SK7
YDR040C	369	SK7
YDR041W	1588	SK7
YDR042C	89	SK7
YDR043C	2223	SK7
YDR044W	1469	SK7
YDR045C	706	SK7
YDR046C	2606	SK7
YDR047W	2033	SK7
YDR049W	833	SK7
YDR050C	118615	SK7
YDR051C	1420	SK7
YDR052C	1493	SK7
YDR054C	3370	SK7
YDR055W	33605	SK7
YDR056C	2030	SK7
YDR057W	950	SK7
YDR058C	924	SK7
YDR059C	1748	SK7
YDR060W	734	SK7
YDR061W	1448	SK7
YDR062W	5107	SK7
YDR063W	2900	SK7
YDR064W	7725	SK7
YDR065W	616	SK7
YDR066C	476	SK7
YDR067C	970	SK7
YDR068W	1711	SK7
YDR069C	1409	SK7
YDR070C	8000	SK7
YDR071C	5066	SK7
YDR072C	2125	SK7
YDR073W	1723	SK7
YDR074W	16964	SK7
YDR075W	466	SK7
YDR076W	366	SK7
YDR077W	175147	SK7
YDR078C	401	SK7
YDR079C-A	543	SK7
YDR079W	1139	SK7
YDR080W	894	SK7
YDR081C	1059	SK7
YDR082W	655	SK7
YDR083W	285	SK7
YDR084C	2331	SK7
YDR085C	1867	SK7
YDR086C	4317	SK7
YDR087C	351	SK7
YDR088C	666	SK7
YDR089W	1359	SK7
YDR090C	1247	SK7
YDR091C	1438	SK7
YDR092W	3735	SK7
YDR093W	1916	SK7
YDR096W	2022	SK7
YDR097C	329	SK7
YDR098C	2045	SK7
YDR098C-A	0	SK7
YDR098C-B	586	SK7
YDR099W	14209	SK7
YDR100W	3096	SK7
YDR101C	446	SK7
YDR102C	73	SK7
YDR103W	1776	SK7
YDR104C	574	SK7
YDR105C	1728	SK7
YDR106W	60	SK7
YDR107C	1063	SK7
YDR108W	926	SK7
YDR109C	732	SK7
YDR110W	424	SK7
YDR111C	500	SK7
YDR113C	934	SK7
YDR114C	1	SK7
YDR115W	609	SK7
YDR116C	2065	SK7
YDR117C	1089	SK7
YDR118W	609	SK7
YDR119W	1040	SK7
YDR119W-A	278	SK7
YDR120C	536	SK7
YDR121W	897	SK7
YDR122W	3576	SK7
YDR123C	772	SK7
YDR124W	536	SK7
YDR125C	384	SK7
YDR126W	399	SK7
YDR127W	2024	SK7
YDR128W	1043	SK7
YDR129C	6686	SK7
YDR130C	597	SK7
YDR131C	796	SK7
YDR132C	628	SK7
YDR135C	2875	SK7
YDR137W	864	SK7
YDR138W	726	SK7
YDR139C	1288	SK7
YDR140W	911	SK7
YDR141C	1585	SK7
YDR142C	676	SK7
YDR143C	1156	SK7
YDR144C	1184	SK7
YDR145W	2656	SK7
YDR146C	1456	SK7
YDR147W	815	SK7
YDR148C	5419	SK7
YDR150W	2935	SK7
YDR151C	3430	SK7
YDR152W	1482	SK7
YDR153C	1983	SK7
YDR155C	126314	SK7
YDR156W	1777	SK7
YDR157W	9	SK7
YDR158W	8036	SK7
YDR159W	1051	SK7
YDR160W	779	SK7
YDR161W	589	SK7
YDR162C	1474	SK7
YDR163W	879	SK7
YDR164C	1627	SK7
YDR165W	624	SK7
YDR166C	1647	SK7
YDR167W	946	SK7
YDR168W	3843	SK7
YDR169C	2311	SK7
YDR169C-A	33	SK7
YDR170C	2447	SK7
YDR170W-A	564	SK7
YDR171W	52623	SK7
YDR172W	4412	SK7
YDR173C	1086	SK7
YDR174W	10915	SK7
YDR175C	1094	SK7
YDR176W	1590	SK7
YDR177W	3384	SK7
YDR178W	4219	SK7
YDR179C	275	SK7
YDR179W-A	399	SK7
YDR180W	643	SK7
YDR181C	958	SK7
YDR182W	1477	SK7
YDR182W-A	47	SK7
YDR183W	858	SK7
YDR184C	529	SK7
YDR185C	344	SK7
YDR186C	2621	SK7
YDR188W	6019	SK7
YDR189W	2164	SK7
YDR190C	2286	SK7
YDR191W	503	SK7
YDR192C	940	SK7
YDR194C	4585	SK7
YDR194W-A	4	SK7
YDR195W	992	SK7
YDR196C	1201	SK7
YDR197W	1116	SK7
YDR198C	515	SK7
YDR200C	1478	SK7
YDR201W	485	SK7
YDR202C	1730	SK7
YDR204W	3733	SK7
YDR205W	1322	SK7
YDR206W	1042	SK7
YDR207C	1384	SK7
YDR208W	3528	SK7
YDR209C	503	SK7
YDR210C-C	0	SK7
YDR210C-D	661	SK7
YDR210W	0	SK7
YDR210W-A	0	SK7
YDR210W-B	202	SK7
YDR211W	1825	SK7
YDR212W	7294	SK7
YDR213W	1039	SK7
YDR214W	44742	SK7
YDR215C	89	SK7
YDR216W	1499	SK7
YDR217C	659	SK7
YDR218C	413	SK7
YDR219C	1378	SK7
YDR221W	1480	SK7
YDR222W	1483	SK7
YDR223W	735	SK7
YDR224C	10741	SK7
YDR225W	9109	SK7
YDR226W	11318	SK7
YDR227W	1564	SK7
YDR228C	1468	SK7
YDR229W	1108	SK7
YDR231C	1412	SK7
YDR232W	4336	SK7
YDR233C	11172	SK7
YDR234W	406	SK7
YDR235W	837	SK7
YDR236C	1450	SK7
YDR237W	1303	SK7
YDR238C	5519	SK7
YDR239C	874	SK7
YDR240C	674	SK7
YDR242W	684	SK7
YDR243C	321	SK7
YDR244W	1194	SK7
YDR245W	1850	SK7
YDR246W	2126	SK7
YDR246W-A	50	SK7
YDR247W	975	SK7
YDR248C	1912	SK7
YDR249C	455	SK7
YDR251W	4275	SK7
YDR252W	211	SK7
YDR253C	386	SK7
YDR254W	817	SK7
YDR255C	867	SK7
YDR256C	450	SK7
YDR257C	1232	SK7
YDR258C	50148	SK7
YDR259C	336	SK7
YDR260C	639	SK7
YDR261C	3652	SK7
YDR261C-C	0	SK7
YDR261C-D	926	SK7
YDR261W-A	0	SK7
YDR261W-B	703	SK7
YDR262W	3783	SK7
YDR263C	412	SK7
YDR264C	5536	SK7
YDR265W	1108	SK7
YDR266C	1707	SK7
YDR267C	658	SK7
YDR268W	949	SK7
YDR270W	1595	SK7
YDR272W	4499	SK7
YDR273W	427	SK7
YDR274C	125	SK7
YDR275W	549	SK7
YDR276C	12021	SK7
YDR277C	567	SK7
YDR278C	6	SK7
YDR279W	510	SK7
YDR280W	1231	SK7
YDR281C	62	SK7
YDR282C	670	SK7
YDR283C	918	SK7
YDR284C	2034	SK7
YDR285W	842	SK7
YDR286C	728	SK7
YDR287W	1371	SK7
YDR288W	924	SK7
YDR289C	1181	SK7
YDR291W	942	SK7
YDR292C	1386	SK7
YDR293C	6017	SK7
YDR294C	4049	SK7
YDR295C	1455	SK7
YDR296W	1645	SK7
YDR297W	1874	SK7
YDR298C	3944	SK7
YDR299W	411	SK7
YDR300C	1088	SK7
YDR301W	913	SK7
YDR302W	724	SK7
YDR303C	2365	SK7
YDR304C	7967	SK7
YDR305C	685	SK7
YDR306C	1248	SK7
YDR307W	1570	SK7
YDR308C	656	SK7
YDR309C	2539	SK7
YDR310C	1760	SK7
YDR311W	1126	SK7
YDR312W	492	SK7
YDR313C	1521	SK7
YDR314C	336	SK7
YDR315C	539	SK7
YDR316W	1036	SK7
YDR316W-A	0	SK7
YDR316W-B	2	SK7
YDR317W	545	SK7
YDR318W	538	SK7
YDR319C	688	SK7
YDR320C	1563	SK7
YDR320C-A	668	SK7
YDR321W	1080	SK7
YDR322C-A	2636	SK7
YDR322W	1451	SK7
YDR323C	743	SK7
YDR324C	525	SK7
YDR325W	654	SK7
YDR326C	1890	SK7
YDR328C	6100	SK7
YDR329C	2475	SK7
YDR330W	2716	SK7
YDR331W	1257	SK7
YDR332W	970	SK7
YDR333C	1779	SK7
YDR334W	1718	SK7
YDR335W	3527	SK7
YDR336W	461	SK7
YDR337W	1663	SK7
YDR338C	577	SK7
YDR339C	1201	SK7
YDR341C	2314	SK7
YDR342C	576	SK7
YDR343C	104	SK7
YDR344C	93	SK7
YDR345C	5115	SK7
YDR346C	1846	SK7
YDR347W	2297	SK7
YDR348C	1969	SK7
YDR349C	2117	SK7
YDR350C	1250	SK7
YDR351W	1741	SK7
YDR352W	1014	SK7
YDR353W	14414	SK7
YDR354W	1357	SK7
YDR356W	1142	SK7
YDR357C	1469	SK7
YDR358W	3188	SK7
YDR359C	1663	SK7
YDR361C	537	SK7
YDR362C	1296	SK7
YDR363W	884	SK7
YDR363W-A	4944	SK7
YDR364C	636	SK7
YDR365C	3948	SK7
YDR365W-A	0	SK7
YDR365W-B	175	SK7
YDR366C	8	SK7
YDR367W	1041	SK7
YDR368W	4067	SK7
YDR369C	662	SK7
YDR370C	501	SK7
YDR371W	1184	SK7
YDR372C	2406	SK7
YDR373W	2172	SK7
YDR374C	77	SK7
YDR374W-A	645	SK7
YDR375C	927	SK7
YDR376W	1218	SK7
YDR377W	4292	SK7
YDR378C	1420	SK7
YDR379C-A	922	SK7
YDR379W	1809	SK7
YDR380W	11280	SK7
YDR381C-A	993	SK7
YDR381W	5818	SK7
YDR382W	6985	SK7
YDR383C	413	SK7
YDR384C	695	SK7
YDR385W	7853	SK7
YDR386W	700	SK7
YDR387C	1552	SK7
YDR388W	10674	SK7
YDR389W	1641	SK7
YDR390C	1070	SK7
YDR391C	2844	SK7
YDR392W	842	SK7
YDR393W	1092	SK7
YDR394W	9180	SK7
YDR395W	1362	SK7
YDR397C	1752	SK7
YDR398W	612	SK7
YDR399W	972	SK7
YDR400W	769	SK7
YDR402C	130	SK7
YDR403W	308	SK7
YDR404C	1632	SK7
YDR405W	1994	SK7
YDR406W	2643	SK7
YDR407C	1772	SK7
YDR408C	1837	SK7
YDR409W	1351	SK7
YDR410C	1041	SK7
YDR411C	1421	SK7
YDR412W	475	SK7
YDR414C	780	SK7
YDR415C	769	SK7
YDR416W	653	SK7
YDR418W	7699	SK7
YDR419W	676	SK7
YDR420W	1010	SK7
YDR421W	1145	SK7
YDR422C	1736	SK7
YDR423C	2130	SK7
YDR424C	962	SK7
YDR425W	1647	SK7
YDR427W	5646	SK7
YDR428C	696	SK7
YDR429C	3806	SK7
YDR430C	1893	SK7
YDR432W	14045	SK7
YDR434W	2174	SK7
YDR435C	1514	SK7
YDR436W	1470	SK7
YDR437W	177	SK7
YDR438W	596	SK7
YDR439W	798	SK7
YDR440W	615	SK7
YDR441C	883	SK7
YDR443C	1299	SK7
YDR444W	519	SK7
YDR446W	41	SK7
YDR447C	2961	SK7
YDR448W	691	SK7
YDR449C	581	SK7
YDR450W	6966	SK7
YDR451C	1444	SK7
YDR452W	3547	SK7
YDR453C	9443	SK7
YDR454C	3552	SK7
YDR456W	2592	SK7
YDR457W	2387	SK7
YDR458C	1285	SK7
YDR459C	772	SK7
YDR460W	1241	SK7
YDR461C-A	1461	SK7
YDR461W	75	SK7
YDR462W	1773	SK7
YDR463W	2077	SK7
YDR464W	1220	SK7
YDR465C	284	SK7
YDR466W	1546	SK7
YDR468C	1376	SK7
YDR469W	722	SK7
YDR470C	1003	SK7
YDR471W	4853	SK7
YDR472W	1080	SK7
YDR473C	628	SK7
YDR475C	1909	SK7
YDR476C	3071	SK7
YDR477W	2474	SK7
YDR478W	317	SK7
YDR479C	1499	SK7
YDR480W	787	SK7
YDR481C	2954	SK7
YDR482C	866	SK7
YDR483W	8398	SK7
YDR484W	1083	SK7
YDR485C	1058	SK7
YDR486C	2160	SK7
YDR487C	3472	SK7
YDR488C	278	SK7
YDR489W	533	SK7
YDR490C	1415	SK7
YDR492W	416	SK7
YDR493W	881	SK7
YDR494W	1558	SK7
YDR495C	1018	SK7
YDR496C	593	SK7
YDR497C	5943	SK7
YDR498C	1184	SK7
YDR499W	704	SK7
YDR500C	3767	SK7
YDR501W	628	SK7
YDR502C	3850	SK7
YDR503C	1467	SK7
YDR504C	393	SK7
YDR505C	2254	SK7
YDR506C	783	SK7
YDR507C	1202	SK7
YDR508C	7618	SK7
YDR510W	7322	SK7
YDR511W	1587	SK7
YDR512C	1781	SK7
YDR513W	6436	SK7
YDR514C	354	SK7
YDR515W	1178	SK7
YDR516C	7484	SK7
YDR517W	3291	SK7
YDR518W	2112	SK7
YDR519W	2181	SK7
YDR520C	695	SK7
YDR522C	194	SK7
YDR523C	64	SK7
YDR524C	1133	SK7
YDR524C-B	23109	SK7
YDR524W-C	2335	SK7
YDR525W	22	SK7
YDR525W-A	1235	SK7
YDR527W	1263	SK7
YDR528W	1171	SK7
YDR529C	5131	SK7
YDR530C	1085	SK7
YDR531W	1081	SK7
YDR532C	613	SK7
YDR533C	11722	SK7
YDR534C	926	SK7
YDR536W	352	SK7
YDR538W	600	SK7
YDR539W	1909	SK7
YDR540C	385	SK7
YDR541C	960	SK7
YDR542W	2	SK7
YDR545W	0	SK7
YEL001C	3131	SK7
YEL002C	5427	SK7
YEL003W	1035	SK7
YEL004W	839	SK7
YEL005C	961	SK7
YEL006W	1295	SK7
YEL007W	5643	SK7
YEL008W	135	SK7
YEL009C	17112	SK7
YEL009C-A	71	SK7
YEL011W	2276	SK7
YEL012W	2076	SK7
YEL013W	2693	SK7
YEL014C	45	SK7
YEL015W	1378	SK7
YEL016C	940	SK7
YEL017C-A	9201	SK7
YEL017W	2078	SK7
YEL018W	722	SK7
YEL019C	228	SK7
YEL020C	886	SK7
YEL020W-A	1112	SK7
YEL021W	0	SK7
YEL022W	1374	SK7
YEL023C	564	SK7
YEL024W	2737	SK7
YEL025C	1467	SK7
YEL026W	3017	SK7
YEL027W	13984	SK7
YEL028W	228	SK7
YEL029C	534	SK7
YEL030W	805	SK7
YEL031W	5687	SK7
YEL032W	912	SK7
YEL033W	501	SK7
YEL034W	21116	SK7
YEL035C	55	SK7
YEL036C	1462	SK7
YEL037C	6923	SK7
YEL038W	2635	SK7
YEL039C	3264	SK7
YEL040W	6319	SK7
YEL041W	1090	SK7
YEL042W	2096	SK7
YEL043W	3340	SK7
YEL044W	1239	SK7
YEL046C	7648	SK7
YEL047C	4250	SK7
YEL048C	193	SK7
YEL049W	214	SK7
YEL050C	1472	SK7
YEL051W	4925	SK7
YEL052W	1719	SK7
YEL053C	572	SK7
YEL054C	5171	SK7
YEL055C	1021	SK7
YEL056W	1483	SK7
YEL057C	359	SK7
YEL058W	2451	SK7
YEL059C-A	162	SK7
YEL059W	35	SK7
YEL060C	10563	SK7
YEL061C	771	SK7
YEL062W	1247	SK7
YEL063C	1808	SK7
YEL064C	397	SK7
YEL065W	4475	SK7
YEL066W	942	SK7
YEL067C	196	SK7
YEL068C	975	SK7
YEL069C	58	SK7
YEL070W	62	SK7
YEL071W	17635	SK7
YEL072W	469	SK7
YEL073C	544	SK7
YEL075C	23	SK7
YEL076C	2	SK7
YEL076C-A	0	SK7
YEL077C	650	SK7
YER001W	954	SK7
YER002W	999	SK7
YER003C	3661	SK7
YER004W	5389	SK7
YER005W	1182	SK7
YER006W	513	SK7
YER007C-A	2050	SK7
YER007W	462	SK7
YER008C	3186	SK7
YER009W	4710	SK7
YER010C	1634	SK7
YER011W	9640	SK7
YER012W	6644	SK7
YER013W	857	SK7
YER014C-A	0	SK7
YER014W	560	SK7
YER015W	601	SK7
YER016W	926	SK7
YER017C	2594	SK7
YER018C	1072	SK7
YER019C-A	2583	SK7
YER019W	1287	SK7
YER020W	2522	SK7
YER021W	8047	SK7
YER022W	1476	SK7
YER023W	5557	SK7
YER024W	909	SK7
YER025W	3210	SK7
YER026C	4438	SK7
YER027C	2204	SK7
YER028C	541	SK7
YER029C	814	SK7
YER030W	2999	SK7
YER031C	2183	SK7
YER032W	747	SK7
YER033C	1677	SK7
YER034W	1515	SK7
YER035W	4929	SK7
YER036C	8926	SK7
YER037W	4553	SK7
YER038C	318	SK7
YER038W-A	1	SK7
YER039C	121	SK7
YER039C-A	69	SK7
YER040W	1178	SK7
YER041W	883	SK7
YER042W	975	SK7
YER043C	10237	SK7
YER044C	2508	SK7
YER044C-A	213	SK7
YER045C	1095	SK7
YER046W	289	SK7
YER047C	804	SK7
YER048C	5639	SK7
YER048W-A	2363	SK7
YER049W	1438	SK7
YER050C	1633	SK7
YER051W	797	SK7
YER052C	2923	SK7
YER053C	6243	SK7
YER053C-A	6185	SK7
YER054C	2416	SK7
YER055C	3432	SK7
YER056C	2043	SK7
YER056C-A	4863	SK7
YER057C	2125	SK7
YER058W	986	SK7
YER059W	1125	SK7
YER060W	740	SK7
YER060W-A	348	SK7
YER061C	750	SK7
YER062C	12942	SK7
YER063W	3411	SK7
YER064C	5610	SK7
YER065C	959	SK7
YER066W	294	SK7
YER067W	19210	SK7
YER068W	1986	SK7
YER069W	1798	SK7
YER070W	1561	SK7
YER071C	855	SK7
YER072W	3909	SK7
YER073W	507	SK7
YER074W	6465	SK7
YER074W-A	1267	SK7
YER075C	703	SK7
YER076C	759	SK7
YER077C	897	SK7
YER078C	1136	SK7
YER078W-A	28	SK7
YER079W	3085	SK7
YER080W	4016	SK7
YER081W	3094	SK7
YER082C	485	SK7
YER083C	2596	SK7
YER084W	116	SK7
YER085C	8	SK7
YER086W	2367	SK7
YER087C-B	3230	SK7
YER087W	1063	SK7
YER088C	6181	SK7
YER089C	3679	SK7
YER090W	2780	SK7
YER091C	7603	SK7
YER092W	894	SK7
YER093C	872	SK7
YER093C-A	608	SK7
YER094C	7791	SK7
YER095W	3238	SK7
YER096W	432	SK7
YER098W	884	SK7
YER099C	934	SK7
YER100W	2950	SK7
YER101C	904	SK7
YER102W	3020	SK7
YER103W	192998	SK7
YER104W	464	SK7
YER105C	2598	SK7
YER106W	82	SK7
YER107C	1472	SK7
YER110C	1187	SK7
YER111C	1611	SK7
YER112W	1282	SK7
YER113C	1088	SK7
YER114C	1217	SK7
YER115C	774	SK7
YER116C	889	SK7
YER117W	5967	SK7
YER118C	799	SK7
YER119C	3879	SK7
YER120W	8966	SK7
YER121W	409	SK7
YER122C	3770	SK7
YER123W	1084	SK7
YER124C	6479	SK7
YER125W	3671	SK7
YER126C	487	SK7
YER127W	659	SK7
YER128W	469	SK7
YER129W	1735	SK7
YER130C	3196	SK7
YER131W	2491	SK7
YER132C	1068	SK7
YER133W	6265	SK7
YER134C	2054	SK7
YER135C	40	SK7
YER136W	4766	SK7
YER137C	213	SK7
YER137C-A	0	SK7
YER138C	7	SK7
YER138W-A	512	SK7
YER139C	569	SK7
YER140W	616	SK7
YER141W	3388	SK7
YER142C	1939	SK7
YER143W	2389	SK7
YER144C	1000	SK7
YER145C	6335	SK7
YER145C-A	28	SK7
YER146W	2	SK7
YER147C	584	SK7
YER148W	2339	SK7
YER149C	840	SK7
YER150W	36127	SK7
YER151C	3360	SK7
YER152C	1611	SK7
YER153C	268	SK7
YER154W	2503	SK7
YER155C	3018	SK7
YER156C	1263	SK7
YER157W	1266	SK7
YER158C	2365	SK7
YER159C	2776	SK7
YER159C-A	0	SK7
YER160C	500	SK7
YER161C	1872	SK7
YER162C	975	SK7
YER163C	2847	SK7
YER164W	1237	SK7
YER165W	8953	SK7
YER166W	3029	SK7
YER167W	1698	SK7
YER168C	1286	SK7
YER169W	1758	SK7
YER170W	496	SK7
YER171W	892	SK7
YER172C	874	SK7
YER173W	933	SK7
YER174C	721	SK7
YER175C	1447	SK7
YER175W-A	67	SK7
YER176W	1671	SK7
YER177W	60780	SK7
YER178W	17201	SK7
YER179W	510	SK7
YER180C	625	SK7
YER180C-A	287	SK7
YER181C	10	SK7
YER182W	905	SK7
YER183C	1096	SK7
YER184C	404	SK7
YER185W	71	SK7
YER186C	563	SK7
YER187W	77	SK7
YER188C-A	65	SK7
YER188W	232	SK7
YER189W	29	SK7
YER190C-B	0	SK7
YER190W	4	SK7
YFL001W	723	SK7
YFL002C	767	SK7
YFL002W-A	4	SK7
YFL002W-B	0	SK7
YFL003C	327	SK7
YFL004W	1922	SK7
YFL005W	4185	SK7
YFL007W	3299	SK7
YFL008W	1543	SK7
YFL009W	1635	SK7
YFL010C	2283	SK7
YFL010W-A	11	SK7
YFL011W	47	SK7
YFL012W	34	SK7
YFL013C	1613	SK7
YFL014W	392855	SK7
YFL015C	99	SK7
YFL016C	12741	SK7
YFL017C	527	SK7
YFL017W-A	599	SK7
YFL018C	8377	SK7
YFL019C	195	SK7
YFL020C	438	SK7
YFL021W	2535	SK7
YFL022C	3289	SK7
YFL023W	334	SK7
YFL024C	1850	SK7
YFL025C	1002	SK7
YFL026W	473	SK7
YFL027C	691	SK7
YFL028C	1240	SK7
YFL029C	1611	SK7
YFL030W	746	SK7
YFL031W	14135	SK7
YFL033C	1877	SK7
YFL034C-A	2437	SK7
YFL034C-B	1363	SK7
YFL034W	849	SK7
YFL036W	1920	SK7
YFL037W	7257	SK7
YFL038C	11533	SK7
YFL039C	77497	SK7
YFL040W	304	SK7
YFL041W	2126	SK7
YFL041W-A	154	SK7
YFL042C	2194	SK7
YFL044C	2050	SK7
YFL045C	5478	SK7
YFL046W	855	SK7
YFL047W	1255	SK7
YFL048C	4034	SK7
YFL049W	1407	SK7
YFL050C	637	SK7
YFL051C	67	SK7
YFL052W	73	SK7
YFL053W	285	SK7
YFL054C	796	SK7
YFL055W	382	SK7
YFL058W	72	SK7
YFL059W	206	SK7
YFL060C	65	SK7
YFL061W	38	SK7
YFL062W	15	SK7
YFL064C	3	SK7
YFL065C	2	SK7
YFL066C	15	SK7
YFL067W	32	SK7
YFL068W	0	SK7
YFR001W	452	SK7
YFR002W	1590	SK7
YFR003C	3058	SK7
YFR004W	5750	SK7
